Total_Trades,Directional_Accuracy_Pct,RMSE_Close,MAE_Close,filename
501,51.896207584830336,0.7043328592944452,0.5383725902686823,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.0-top_p=0.92-sample_count=100.csv
501,51.896207584830336,0.7086651814458698,0.5398282570600991,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=0.8-top_p=0.96-sample_count=100.csv
501,51.896207584830336,0.7107898865584759,0.5401196932307255,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=0.8-top_p=0.92-sample_count=100.csv
501,51.896207584830336,0.7118510698640087,0.5422157258237426,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.0-top_p=1.0-sample_count=100.csv
501,51.896207584830336,0.71209343902104,0.5423307028521084,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.0-top_p=0.94-sample_count=100.csv
501,51.896207584830336,0.7752261258753879,0.5921706762256751,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.1-top_p=0.92-sample_count=2.csv
309,51.7799352750809,0.689249351559777,0.5456899096442648,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.0-top_p=0.92-sample_count=100.csv
309,51.7799352750809,0.6907242341117363,0.5413154196532403,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.9-top_p=0.96-sample_count=100.csv
309,51.7799352750809,0.699220121572774,0.5489206746814334,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.9-top_p=0.94-sample_count=100.csv
309,51.7799352750809,0.7015274316751696,0.5539355064219259,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.8-top_p=0.98-sample_count=100.csv
501,51.69660678642715,0.7099350575204842,0.5406850121046965,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.0-top_p=0.98-sample_count=100.csv
501,51.69660678642715,0.718218801692219,0.5449541922015344,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.1-top_p=1.0-sample_count=100.csv
501,51.69660678642715,0.7771021499486855,0.5917564334709489,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.2-top_p=0.92-sample_count=2.csv
213,51.64319248826291,0.7141301866213592,0.5500016582077097,prediction_SOL_15min-model=kronos-mini-lookback=312-pred_len=1-temperature=0.8-top_p=0.98-sample_count=100.csv
213,51.64319248826291,0.7986947305339225,0.6306018203950237,prediction_SOL_15min-model=kronos-mini-lookback=312-pred_len=1-temperature=0.9-top_p=0.92-sample_count=2.csv
213,51.64319248826291,0.8059126006665289,0.629550288040086,prediction_SOL_15min-model=kronos-mini-lookback=312-pred_len=1-temperature=0.8-top_p=0.92-sample_count=2.csv
213,51.64319248826291,0.9059819313828034,0.6946427440947756,prediction_SOL_15min-model=kronos-mini-lookback=312-pred_len=1-temperature=1.1-top_p=1.0-sample_count=2.csv
405,51.60493827160494,0.7385979541942416,0.565699672610439,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.8-top_p=0.96-sample_count=2.csv
405,51.60493827160494,0.7887982574658875,0.6147511191285687,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.2-top_p=1.0-sample_count=2.csv
501,51.49700598802395,0.7870730861851031,0.608044018944533,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.2-top_p=0.96-sample_count=2.csv
501,51.49700598802395,0.8232431725002056,0.6201056068527011,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.2-top_p=1.0-sample_count=2.csv
309,51.45631067961165,0.6825195776933546,0.5346859271497006,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.2-top_p=0.92-sample_count=100.csv
309,51.45631067961165,0.6954565051190661,0.5502707186109426,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.9-top_p=0.98-sample_count=100.csv
309,51.45631067961165,0.698174389011223,0.5510235238578327,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.0-top_p=0.9-sample_count=100.csv
309,51.45631067961165,0.7704656775547168,0.6075692410465955,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.9-top_p=0.9-sample_count=2.csv
309,51.45631067961165,0.7771158376947008,0.6225995675787582,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.0-top_p=0.92-sample_count=2.csv
309,51.45631067961165,0.7932838599908664,0.632968345785295,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.0-top_p=0.96-sample_count=2.csv
309,51.45631067961165,0.8026531851709866,0.6137958103414495,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.0-top_p=1.0-sample_count=2.csv
309,51.45631067961165,0.8250017273166096,0.6475959701784975,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.2-top_p=1.0-sample_count=2.csv
501,51.29740518962076,0.7166581869691803,0.5422748158955533,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.2-top_p=0.92-sample_count=100.csv
501,51.29740518962076,0.7648215097965095,0.5898738466913835,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.0-top_p=0.98-sample_count=2.csv
501,51.29740518962076,0.7949329904696005,0.6068395620380312,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=0.9-top_p=1.0-sample_count=2.csv
117,51.28205128205128,0.9545433795714998,0.7567832701071685,prediction_SOL_15min-model=kronos-mini-lookback=408-pred_len=1-temperature=1.1-top_p=0.9-sample_count=2.csv
213,51.173708920187785,0.8248743223575069,0.622905514139523,prediction_SOL_15min-model=kronos-mini-lookback=312-pred_len=1-temperature=0.8-top_p=0.96-sample_count=2.csv
213,51.173708920187785,0.8394064569949108,0.6553099141725333,prediction_SOL_15min-model=kronos-mini-lookback=312-pred_len=1-temperature=0.9-top_p=0.96-sample_count=2.csv
213,51.173708920187785,0.893244648435241,0.7090143914594295,prediction_SOL_15min-model=kronos-mini-lookback=312-pred_len=1-temperature=1.2-top_p=0.92-sample_count=2.csv
213,51.173708920187785,0.9290051166885707,0.6963021484374976,prediction_SOL_15min-model=kronos-mini-lookback=312-pred_len=1-temperature=1.2-top_p=0.96-sample_count=2.csv
309,51.1326860841424,0.6919044157422213,0.5473828870063452,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.9-top_p=1.0-sample_count=100.csv
309,51.1326860841424,0.6942379755835739,0.543703157236046,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.1-top_p=0.9-sample_count=100.csv
309,51.1326860841424,0.6951049070775353,0.5438307862908328,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.2-top_p=0.96-sample_count=100.csv
501,50.898203592814376,0.753860690230336,0.5784000564788397,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=0.9-top_p=0.9-sample_count=2.csv
309,50.80906148867314,0.6940358141318121,0.5469106384474861,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.2-top_p=0.94-sample_count=100.csv
309,50.80906148867314,0.6941335081475968,0.5468012002395563,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.9-top_p=0.9-sample_count=100.csv
309,50.80906148867314,0.698721869672481,0.5505272223117663,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.9-top_p=0.92-sample_count=100.csv
501,50.69860279441117,0.7069716490246168,0.5390771805997381,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=0.9-top_p=0.9-sample_count=100.csv
501,50.69860279441117,0.7677401614102866,0.5870833961471589,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=0.8-top_p=1.0-sample_count=2.csv
501,50.69860279441117,0.7677856434490937,0.5807695177516063,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=0.9-top_p=0.94-sample_count=2.csv
501,50.69860279441117,0.7832373659789984,0.5921444622473798,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.0-top_p=0.94-sample_count=2.csv
501,50.69860279441117,0.799185695363939,0.6022944167816725,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.0-top_p=0.96-sample_count=2.csv
405,50.617283950617285,0.7904549487018714,0.61561697561005,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.2-top_p=0.96-sample_count=2.csv
309,50.48543689320388,0.6851960948088137,0.5380739878830404,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.0-top_p=0.96-sample_count=100.csv
309,50.48543689320388,0.6890011879902638,0.543791153339275,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.1-top_p=0.92-sample_count=100.csv
309,50.48543689320388,0.6924337065055742,0.5469719256453524,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.8-top_p=0.96-sample_count=100.csv
309,50.48543689320388,0.6951016576652023,0.5464513949199774,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.2-top_p=1.0-sample_count=100.csv
309,50.48543689320388,0.7986276690464719,0.6271948023330044,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.8-top_p=0.92-sample_count=2.csv
309,50.48543689320388,0.8043266235448548,0.6194329205855602,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.9-top_p=0.96-sample_count=2.csv
309,50.48543689320388,0.8101732905992858,0.6181306857902259,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.1-top_p=0.94-sample_count=2.csv
309,50.48543689320388,0.8294638748466128,0.6358617585709936,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.2-top_p=0.94-sample_count=2.csv
117,50.427350427350426,0.8536119913524928,0.6841291021885006,prediction_SOL_15min-model=kronos-mini-lookback=408-pred_len=1-temperature=0.8-top_p=0.96-sample_count=2.csv
117,50.427350427350426,0.8918051873507435,0.7308590513571724,prediction_SOL_15min-model=kronos-mini-lookback=408-pred_len=1-temperature=0.9-top_p=0.98-sample_count=2.csv
117,50.427350427350426,0.8989877501596978,0.7146416848207128,prediction_SOL_15min-model=kronos-mini-lookback=408-pred_len=1-temperature=0.9-top_p=0.94-sample_count=2.csv
117,50.427350427350426,1.166187935234829,0.8592732839209367,prediction_SOL_15min-model=kronos-mini-lookback=408-pred_len=1-temperature=1.2-top_p=1.0-sample_count=2.csv
405,50.37037037037037,0.738565252675154,0.568097890323592,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.0-top_p=0.98-sample_count=2.csv
405,50.37037037037037,0.7969385314787092,0.6252584214650851,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.9-top_p=1.0-sample_count=2.csv
501,50.29940119760479,0.7560019372445949,0.5710172502163648,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=0.9-top_p=0.92-sample_count=2.csv
309,50.161812297734635,0.6955971322205335,0.5462232052108607,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.0-top_p=0.94-sample_count=100.csv
309,50.161812297734635,0.6961413480504204,0.5501643305806281,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.8-top_p=0.9-sample_count=100.csv
309,50.161812297734635,0.8059497643496841,0.6153545657457263,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.2-top_p=0.96-sample_count=2.csv
309,50.161812297734635,0.8273718937562308,0.6312246791407512,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.8-top_p=0.98-sample_count=2.csv
405,50.123456790123456,0.7389759899632945,0.570343878098475,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.8-top_p=1.0-sample_count=2.csv
405,50.123456790123456,0.7431868129209046,0.5687901043475121,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.9-top_p=0.98-sample_count=2.csv
405,50.123456790123456,0.7527859253212243,0.5877188488618809,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.1-top_p=0.9-sample_count=2.csv
501,50.0998003992016,0.7684615611431487,0.5771984087001784,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.1-top_p=0.94-sample_count=2.csv
501,50.0998003992016,0.82362785077886,0.6164295271273863,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.2-top_p=0.94-sample_count=2.csv
405,49.876543209876544,0.7501082397553158,0.5710038033492479,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.9-top_p=0.96-sample_count=2.csv
309,49.83818770226537,0.69655275021925,0.5441886336342024,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.1-top_p=0.94-sample_count=100.csv
309,49.83818770226537,0.8021944545040226,0.6355686100734469,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.9-top_p=0.92-sample_count=2.csv
309,49.83818770226537,0.8099408063925246,0.6539726378406903,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.2-top_p=0.92-sample_count=2.csv
213,49.76525821596244,0.8298631389620723,0.6529322962514665,prediction_SOL_15min-model=kronos-mini-lookback=312-pred_len=1-temperature=1.0-top_p=0.92-sample_count=2.csv
213,49.76525821596244,0.9632226380081936,0.7375792549240743,prediction_SOL_15min-model=kronos-mini-lookback=312-pred_len=1-temperature=1.2-top_p=1.0-sample_count=2.csv
405,49.629629629629626,0.7402073055572435,0.5703628068335267,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.9-top_p=0.92-sample_count=2.csv
117,49.572649572649574,0.9057989992365743,0.7100431302584144,prediction_SOL_15min-model=kronos-mini-lookback=408-pred_len=1-temperature=1.1-top_p=0.92-sample_count=2.csv
117,49.572649572649574,0.9186980446335544,0.7258766038161031,prediction_SOL_15min-model=kronos-mini-lookback=408-pred_len=1-temperature=1.0-top_p=0.96-sample_count=2.csv
117,49.572649572649574,0.9409414294703782,0.7280440655048083,prediction_SOL_15min-model=kronos-mini-lookback=408-pred_len=1-temperature=1.1-top_p=1.0-sample_count=2.csv
309,49.51456310679612,0.6864186318129468,0.537975184804181,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.2-top_p=0.98-sample_count=100.csv
309,49.51456310679612,0.6884949298254945,0.5359301973509568,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.1-top_p=0.96-sample_count=100.csv
309,49.51456310679612,0.8118159948515041,0.6385229435300379,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.2-top_p=0.9-sample_count=2.csv
309,49.51456310679612,0.8152760165826389,0.6236523902078266,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.0-top_p=0.94-sample_count=2.csv
405,49.382716049382715,0.7836308195513493,0.6028727734375,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.0-top_p=1.0-sample_count=2.csv
405,49.382716049382715,0.7851760291917517,0.6139885894700047,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.1-top_p=0.94-sample_count=2.csv
213,49.29577464788733,0.8840333554898089,0.6863166489005641,prediction_SOL_15min-model=kronos-mini-lookback=312-pred_len=1-temperature=1.2-top_p=0.94-sample_count=2.csv
213,49.29577464788733,0.9054674404822082,0.7328063554504097,prediction_SOL_15min-model=kronos-mini-lookback=312-pred_len=1-temperature=1.2-top_p=0.9-sample_count=2.csv
213,49.29577464788733,0.9094144855924087,0.7155322210607384,prediction_SOL_15min-model=kronos-mini-lookback=312-pred_len=1-temperature=1.1-top_p=0.92-sample_count=2.csv
309,49.19093851132686,0.783592895248663,0.6204751078485292,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.8-top_p=0.94-sample_count=2.csv
405,49.135802469135804,0.6572099324249908,0.5099862495780296,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.1-top_p=1.0-sample_count=100.csv
405,49.135802469135804,0.7038787037444167,0.5569417745707951,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.8-top_p=0.94-sample_count=2.csv
501,49.101796407185624,0.7924656941110386,0.6029314038427054,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.1-top_p=0.96-sample_count=2.csv
501,48.902195608782435,0.7749810671559594,0.5801286850127875,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.0-top_p=0.92-sample_count=2.csv
405,48.888888888888886,0.6550847573891935,0.5109084904875567,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.1-top_p=0.98-sample_count=100.csv
405,48.888888888888886,0.657779875081609,0.5126467964530284,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.0-top_p=1.0-sample_count=100.csv
405,48.888888888888886,0.7664684549416336,0.5804387689284339,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.0-top_p=0.96-sample_count=2.csv
405,48.888888888888886,0.8024105753118282,0.6198731534529327,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.2-top_p=0.92-sample_count=2.csv
309,48.86731391585761,0.686169779896788,0.538681956111575,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.2-top_p=0.9-sample_count=100.csv
309,48.86731391585761,0.8211767642887967,0.6377874166445421,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.8-top_p=1.0-sample_count=2.csv
405,48.641975308641975,0.7138162669686013,0.5610233919873656,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.9-top_p=0.9-sample_count=2.csv
309,48.54368932038835,0.7727265807078194,0.6088092003880958,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.8-top_p=0.9-sample_count=2.csv
501,48.50299401197605,0.8074916724041139,0.613425026655673,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.1-top_p=0.98-sample_count=2.csv
405,48.39506172839506,0.6575666032903134,0.5106156875120572,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.8-top_p=1.0-sample_count=100.csv
405,48.39506172839506,0.6575673356653428,0.5099167352068856,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.0-top_p=0.92-sample_count=100.csv
405,48.39506172839506,0.751549287047299,0.5852170112967786,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.8-top_p=0.9-sample_count=2.csv
213,48.35680751173709,0.8871808783241015,0.6934885871708112,prediction_SOL_15min-model=kronos-mini-lookback=312-pred_len=1-temperature=1.1-top_p=0.94-sample_count=2.csv
309,48.22006472491909,0.8295141086821811,0.6566359190116821,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.9-top_p=1.0-sample_count=2.csv
309,48.22006472491909,0.8375924094946174,0.6673803336430518,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.1-top_p=0.92-sample_count=2.csv
405,48.148148148148145,0.6573040538427283,0.5087849770326941,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.1-top_p=0.96-sample_count=100.csv
405,48.148148148148145,0.6602737700885377,0.512864352876639,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.2-top_p=0.94-sample_count=100.csv
501,48.10379241516966,0.7642432929551751,0.5850962758077594,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=0.8-top_p=0.9-sample_count=2.csv
405,47.901234567901234,0.655244167182492,0.5116468044102048,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.2-top_p=0.98-sample_count=100.csv
405,47.901234567901234,0.6560161046654873,0.5135660850694443,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.2-top_p=0.9-sample_count=100.csv
405,47.901234567901234,0.7454201170879348,0.5884623349488826,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.0-top_p=0.94-sample_count=2.csv
405,47.901234567901234,0.7782895656705621,0.6062581967954296,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.1-top_p=0.98-sample_count=2.csv
309,47.896440129449836,0.6977535706059668,0.5506627614437951,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.0-top_p=0.98-sample_count=100.csv
309,47.896440129449836,0.8320791292312346,0.667287824019647,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=1.1-top_p=1.0-sample_count=2.csv
213,47.88732394366197,0.918122278889612,0.7278076659010073,prediction_SOL_15min-model=kronos-mini-lookback=312-pred_len=1-temperature=1.2-top_p=0.98-sample_count=2.csv
117,47.863247863247864,0.9311168912398023,0.7341941692124063,prediction_SOL_15min-model=kronos-mini-lookback=408-pred_len=1-temperature=0.8-top_p=0.92-sample_count=2.csv
405,47.654320987654316,0.6546173815382393,0.5103292743899493,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.2-top_p=1.0-sample_count=100.csv
405,47.654320987654316,0.6605908345765521,0.5133027993586032,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.0-top_p=0.96-sample_count=100.csv
405,47.654320987654316,0.6631357127058859,0.519818116259164,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.1-top_p=0.92-sample_count=100.csv
405,47.654320987654316,0.7519127052223571,0.5924202493248476,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.9-top_p=0.94-sample_count=2.csv
21,47.61904761904761,0.7584630528120355,0.6557658284505286,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=0.8-top_p=1.0-sample_count=100.csv
21,47.61904761904761,0.7707313881433675,0.6515456833612374,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.1-top_p=0.9-sample_count=100.csv
21,47.61904761904761,0.7756967134944194,0.6767967994326647,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.2-top_p=0.96-sample_count=100.csv
21,47.61904761904761,0.7819446548353705,0.6721770193917393,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=0.8-top_p=0.96-sample_count=100.csv
21,47.61904761904761,0.784593516213486,0.6716124441964336,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=0.9-top_p=0.98-sample_count=100.csv
21,47.61904761904761,0.7852624894643105,0.6756625627790229,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=0.8-top_p=0.92-sample_count=100.csv
21,47.61904761904761,0.7890187260186143,0.6699187186104948,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=0.8-top_p=0.94-sample_count=100.csv
21,47.61904761904761,0.7890593386638627,0.6826678001767083,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=0.8-top_p=0.98-sample_count=100.csv
21,47.61904761904761,0.7958875623222003,0.6763971644810318,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=0.8-top_p=0.9-sample_count=100.csv
21,47.61904761904761,0.8059536923545474,0.6798565499441988,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=0.9-top_p=0.94-sample_count=100.csv
21,47.61904761904761,0.8682639390125461,0.7560680396670462,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.0-top_p=0.96-sample_count=2.csv
21,47.61904761904761,0.8974742724637594,0.7319678373790927,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=0.8-top_p=0.98-sample_count=2.csv
21,47.61904761904761,0.9374740350695975,0.7431183442615341,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.0-top_p=0.98-sample_count=2.csv
21,47.61904761904761,1.0592304617386532,0.8547504185267837,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.2-top_p=0.92-sample_count=2.csv
405,47.40740740740741,0.6603613496956716,0.5152001457007146,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.9-top_p=0.96-sample_count=100.csv
309,47.249190938511326,0.7979463457543208,0.6381088735240935,prediction_SOL_15min-model=kronos-mini-lookback=216-pred_len=1-temperature=0.8-top_p=0.96-sample_count=2.csv
405,47.160493827160494,0.656570756901986,0.5127168081476657,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.0-top_p=0.94-sample_count=100.csv
405,47.160493827160494,0.6614249732080597,0.5166712451774715,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.0-top_p=0.98-sample_count=100.csv
405,47.160493827160494,0.8256720554215404,0.6430540855878663,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.2-top_p=0.98-sample_count=2.csv
405,46.913580246913575,0.6521715164237994,0.5090052872419945,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.2-top_p=0.96-sample_count=100.csv
405,46.913580246913575,0.6543713548462706,0.5136959036820011,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.1-top_p=0.9-sample_count=100.csv
405,46.913580246913575,0.6580419762242655,0.513103594413098,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.0-top_p=0.9-sample_count=100.csv
405,46.913580246913575,0.660367461057041,0.5159205266203694,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.8-top_p=0.94-sample_count=100.csv
405,46.913580246913575,0.6619605292986485,0.5180193809678831,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.9-top_p=0.94-sample_count=100.csv
405,46.666666666666664,0.6621248945434545,0.518101698857062,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.9-top_p=0.9-sample_count=100.csv
405,46.666666666666664,0.6641138406396347,0.5162181671971464,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.9-top_p=1.0-sample_count=100.csv
405,46.666666666666664,0.7988206480827471,0.6104525572675543,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.2-top_p=0.9-sample_count=2.csv
405,46.666666666666664,0.8844846710392136,0.6602012815875783,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.1-top_p=1.0-sample_count=2.csv
405,46.41975308641975,0.6646399633181511,0.5190262612123845,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.9-top_p=0.92-sample_count=100.csv
405,46.41975308641975,0.7278720885114769,0.5739688938922647,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.8-top_p=0.98-sample_count=2.csv
405,46.17283950617284,0.6567296844135944,0.5127946685112855,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.2-top_p=0.92-sample_count=100.csv
405,46.17283950617284,0.6611414484381389,0.5164462470462007,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.8-top_p=0.96-sample_count=100.csv
